RunDates,TERMYld,ACMFITYld,GSWYld
31-Aug-1981,4.01742762966447,14.4762721185157,14.4506429531394
30-Sep-1981,4.60463731599533,14.907866890565,14.8921460693852
30-Oct-1981,4.70938459400106,14.1676326571794,14.1413451463858
30-Nov-1981,4.3486447573803,12.4800129366916,12.4943342269556
31-Dec-1981,4.59986884719721,13.5504376146028,13.5129611012298
29-Jan-1982,4.45347294235711,13.6715954375671,13.6513086957585
26-Feb-1982,4.24314338007396,13.3909195360966,13.4151176670731
31-Mar-1982,3.79901788740868,13.3908029108712,13.3712727075717
30-Apr-1982,3.80301079826071,13.0302526267361,13.0186716782653
28-May-1982,4.26806413924808,13.09485181929,13.0727005784076
30-Jun-1982,3.98930651359847,13.604302793196,13.5920287009528
30-Jul-1982,4.50120461669763,13.1439898453486,13.1180164841596
31-Aug-1982,4.36923518181445,12.2718761875369,12.2301943714732
30-Sep-1982,4.08832235048902,11.6472140175117,11.6178150737268
29-Oct-1982,3.57430973825128,10.6910823982843,10.6815569587617
30-Nov-1982,3.73397647192126,10.8461466147602,10.834683310387
31-Dec-1982,3.53717125573671,10.5098693719592,10.4896202386254
31-Jan-1983,4.04588710308788,10.9322143064296,10.9149012853482
28-Feb-1983,3.59402920350766,10.3567527420435,10.3548356541933
31-Mar-1983,3.60648715989213,10.6262549351432,10.6139303138827
29-Apr-1983,3.56821911409007,10.3283345090502,10.307768853925
31-May-1983,3.69757007301636,10.7878551529201,10.7741248644727
30-Jun-1983,3.67135932196326,10.9241121929863,10.9072394197383
29-Jul-1983,4.14575453533741,11.7024249835141,11.6903378079304
31-Aug-1983,4.22522560262633,11.8228246373451,11.8123905100932
30-Sep-1983,4.04971321559814,11.362698425119,11.3490559903247
31-Oct-1983,4.34385734747418,11.6145516468351,11.6010867253143
30-Nov-1983,4.05600092329452,11.4516711726944,11.445337943148
30-Dec-1983,4.20416109625199,11.6575669761428,11.6443991538301
31-Jan-1984,4.14753987340637,11.4928930077846,11.4812607338934
29-Feb-1984,4.31467937007149,11.848267335419,11.8332885576183
30-Mar-1984,4.39286542091845,12.2710525511377,12.2437286049305
30-Apr-1984,4.60572322797594,12.5669501067717,12.5395137367731
31-May-1984,5.18116671556196,13.5878098260823,13.5680108659842
29-Jun-1984,5.0034643298033,13.4891077525354,13.4643797262951
31-Jul-1984,4.41054700966846,12.6236363390842,12.5954953952017
31-Aug-1984,4.01425195238142,12.4229348378192,12.412887004919
28-Sep-1984,3.83775728674585,12.0982684689028,12.0873267480481
31-Oct-1984,3.81163979380483,11.4858455019774,11.4770501041708
30-Nov-1984,4.07708802522949,11.4202437312307,11.4152637969054
31-Dec-1984,4.43749547152052,11.490230172137,11.4774213448996
31-Jan-1985,3.98507188927445,11.0464298917943,11.0382867562808
28-Feb-1985,4.42524752435054,11.8018499425411,11.7912965136987
29-Mar-1985,4.3976018227156,11.6089778675104,11.602858636039
30-Apr-1985,4.55249361463295,11.4478866940913,11.444606616874
31-May-1985,3.91067313531239,10.3233796444494,10.3397258795867
28-Jun-1985,4.00615048370748,10.3561989287886,10.3428587981379
31-Jul-1985,4.18963248825904,10.6814398339392,10.6673739032234
30-Aug-1985,3.95305947847767,10.3536783182151,10.367290015886
30-Sep-1985,4.1368309197672,10.4304297584459,10.4507476077863
31-Oct-1985,3.94097452519036,10.1503471624932,10.1593185670751
29-Nov-1985,3.73629083361749,9.79695699045464,9.79380069698544
31-Dec-1985,3.35247581221778,9.17524560923289,9.18097734306474
